"","Country_Region","Population","Date","ConfirmedCountry","DeathCountry","RecoveredCountry","newRecovered","newConfirmed","newDeath","overalldeath_rec_rat","newdeath_rec_rat","mean_7","death_7","mean_3","death_3"
"1087","United Kingdom",66650000,2020-05-30,272607,38243,1172,5,2099,324,32.6305460750853,64.8,17063,1768,6008,1113
"1088","United Kingdom",66650000,2020-05-31,274219,38458,1187,15,1612,215,32.3993260320135,14.3333333333333,15715,1701,5600,916
"1089","United Kingdom",66650000,2020-06-01,276156,38571,1190,3,1937,113,32.4126050420168,37.6666666666667,15240,1696,5648,652
"1090","United Kingdom",66650000,2020-06-02,277736,39127,1221,31,1580,556,32.045045045045,17.9354838709677,15189,2131,5129,884
"1091","United Kingdom",66650000,2020-06-03,279392,39452,1224,3,1656,325,32.2320261437908,108.333333333333,12793,2322,5173,994
"1092","United Kingdom",66650000,2020-06-04,281270,39811,1212,-12,1878,359,32.8473597359736,-29.9166666666667,12651,2269,5114,1240
"1093","United Kingdom",66650000,2020-06-05,283079,39987,1219,7,1809,176,32.8031173092699,25.1428571428571,12571,2068,5343,860
"1094","United Kingdom",66650000,2020-06-06,284734,40344,1228,9,1655,357,32.8534201954397,39.6666666666667,12127,2101,5342,892
"1095","United Kingdom",66650000,2020-06-07,286294,40548,1230,2,1560,204,32.9658536585366,102,12075,2090,5024,737
"1096","United Kingdom",66650000,2020-06-08,287621,40625,1239,9,1327,77,32.7885391444714,8.55555555555556,11465,2054,4542,638
"1097","United Kingdom",66650000,2020-06-09,288834,40680,1255,16,1213,55,32.4143426294821,3.4375,11098,1553,4100,336
"1098","United Kingdom",66650000,2020-06-10,290581,40968,1257,2,1747,288,32.5918854415274,144,11189,1516,4287,420
"1099","United Kingdom",66650000,2020-06-11,291588,41213,1269,12,1007,245,32.4767533490938,20.4166666666667,10318,1402,3967,588
"1100","United Kingdom",66650000,2020-06-12,292860,41364,1278,9,1272,151,32.3661971830986,16.7777777777778,9781,1377,4026,684
"1101","United Kingdom",66650000,2020-06-13,294402,41566,1282,4,1542,202,32.4227769110764,50.5,9668,1222,3821,598
"1102","United Kingdom",66650000,2020-06-14,295828,41747,1283,1,1426,181,32.5385814497272,181,9534,1199,4240,534
"1103","United Kingdom",66650000,2020-06-15,297342,41783,1283,0,1514,36,32.5666406858924,Inf,9721,1158,4482,419
"1104","United Kingdom",66650000,2020-06-16,298315,41821,1284,1,973,38,32.5708722741433,38,9481,1141,3913,255
"1105","Mexico",126200000,2020-01-23,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"1106","Mexico",126200000,2020-02-28,1,0,0,0,1,0,NA,NA,NA,NA,NA,NA
"1107","Mexico",126200000,2020-02-29,4,0,0,0,3,0,NA,NA,NA,NA,4,0
"1108","Mexico",126200000,2020-03-01,10,0,0,0,6,0,NA,NA,NA,NA,10,0
"1109","Mexico",126200000,2020-03-03,15,0,3,3,5,0,0,0,NA,NA,14,0
"1110","Mexico",126200000,2020-03-08,14,0,2,0,2,0,0,NA,NA,NA,13,0
"1111","Mexico",126200000,2020-03-11,20,0,8,4,13,0,0,0,30,0,20,0
"1112","Mexico",126200000,2020-03-14,26,0,4,0,14,0,0,NA,44,0,29,0
"1113","Mexico",126200000,2020-03-15,41,0,4,0,15,0,0,NA,58,0,42,0
"1114","Mexico",126200000,2020-03-16,53,0,4,0,12,0,0,NA,67,0,41,0
"1115","Mexico",126200000,2020-03-17,82,0,4,0,29,0,0,NA,90,0,56,0
"1116","Mexico",126200000,2020-03-18,93,0,4,0,11,0,0,NA,96,0,52,0
"1117","Mexico",126200000,2020-03-19,118,1,4,0,25,1,0.25,Inf,119,1,65,1
"1118","Mexico",126200000,2020-03-20,164,1,4,0,46,0,0.25,NA,152,1,82,1
"1119","Mexico",126200000,2020-03-21,203,2,4,0,39,1,0.5,Inf,177,2,110,2
"1120","Mexico",126200000,2020-03-22,251,2,4,0,48,0,0.5,NA,210,2,133,1
"1121","Mexico",126200000,2020-03-23,316,3,4,0,65,1,0.75,Inf,263,3,152,2
"1122","Mexico",126200000,2020-03-24,367,4,4,0,51,1,1,Inf,285,4,164,2
"1123","Mexico",126200000,2020-03-25,405,5,4,0,38,1,1.25,Inf,312,5,154,3
"1124","Mexico",126200000,2020-03-26,475,6,4,0,70,1,1.5,Inf,357,5,159,3
"1125","Mexico",126200000,2020-03-27,585,8,4,0,110,2,2,Inf,421,7,218,4
"1126","Mexico",126200000,2020-03-31,1094,28,35,31,509,20,0.8,0.645161290322581,891,26,689,23
"1127","Mexico",126200000,2020-04-01,1215,29,35,0,121,1,0.828571428571429,Inf,964,27,740,23
"1128","Mexico",126200000,2020-04-03,1510,50,633,598,295,21,0.0789889415481833,0.0351170568561873,1194,47,925,42
"1129","Mexico",126200000,2020-04-05,1890,79,633,0,380,29,0.12480252764613,Inf,1523,75,796,51
"1130","Mexico",126200000,2020-04-07,2439,125,633,0,549,46,0.197472353870458,Inf,2034,120,1224,96
"1131","Mexico",126200000,2020-04-08,2785,141,633,0,346,16,0.222748815165877,Inf,2310,135,1275,91
"1132","Mexico",126200000,2020-04-09,3181,174,633,0,396,33,0.274881516587678,Inf,2596,166,1291,95
"1133","Mexico",126200000,2020-04-10,3441,194,633,0,260,20,0.306477093206951,Inf,2347,166,1002,69
"1134","Mexico",126200000,2020-04-11,3844,233,633,0,403,39,0.368088467614534,Inf,2629,204,1059,92
"1135","Mexico",126200000,2020-04-12,4219,273,1772,1139,375,40,0.154063205417607,0.0351185250219491,2709,223,1038,99
"1136","Mexico",126200000,2020-04-13,4661,296,1843,71,442,23,0.160607704829083,0.323943661971831,2771,217,1220,102
"1137","Mexico",126200000,2020-04-14,5014,332,1964,121,353,36,0.169042769857434,0.297520661157025,2575,207,1170,99
"1138","Mexico",126200000,2020-04-15,5399,406,2125,161,385,74,0.191058823529412,0.459627329192547,2614,265,1180,133
"1139","Mexico",126200000,2020-04-16,5847,449,2125,0,448,43,0.211294117647059,Inf,2666,275,1186,153
"1140","Mexico",126200000,2020-04-17,6297,486,2125,0,450,37,0.228705882352941,Inf,2856,292,1283,154
"1141","Mexico",126200000,2020-04-18,6875,546,2125,0,578,60,0.256941176470588,Inf,3031,313,1476,140
"1142","Mexico",126200000,2020-04-19,7497,650,2627,502,622,104,0.24743052912067,0.207171314741036,3278,377,1650,201
"1143","Mexico",126200000,2020-04-20,8261,686,2627,0,764,36,0.26113437381043,Inf,3600,390,1964,200
"1144","Mexico",126200000,2020-04-21,8772,712,2627,0,511,26,0.271031594975257,Inf,3758,380,1897,166
"1145","Mexico",126200000,2020-04-22,9501,857,2627,0,729,145,0.326227636086791,Inf,4102,451,2004,207
"1146","Mexico",126200000,2020-04-24,11633,1069,2627,0,2132,212,0.406928054815379,Inf,5786,620,3372,383
"1147","Mexico",126200000,2020-04-25,12872,1221,7149,4522,1239,152,0.17079311791859,0.0336134453781513,6575,735,4100,509
"1148","Mexico",126200000,2020-04-26,13842,1305,7149,0,970,84,0.182543013008812,Inf,6967,759,4341,448
"1149","Mexico",126200000,2020-04-27,14677,1351,8354,1205,835,46,0.16171893703615,0.0381742738589212,7180,701,3044,282
"1150","Mexico",126200000,2020-04-28,15529,1434,9086,732,852,83,0.157825225621836,0.113387978142077,7268,748,2657,213
"1151","Mexico",126200000,2020-04-29,16752,1569,11423,2337,1223,135,0.137354460299396,0.0577663671373556,7980,857,2910,264
"1152","Mexico",126200000,2020-04-30,17799,1732,11423,0,1047,163,0.151623916659371,Inf,8298,875,3122,381
"1153","Mexico",126200000,2020-05-01,19224,1859,11423,0,1425,127,0.162741836645365,Inf,7591,790,3695,425
"1154","Mexico",126200000,2020-05-02,20739,1972,12377,954,1515,113,0.159327785408419,0.118448637316562,7867,751,3987,403
"1155","Mexico",126200000,2020-05-03,22088,2061,12377,0,1349,89,0.166518542457785,Inf,8246,756,4289,329
"1156","Mexico",126200000,2020-05-04,23471,2154,13447,1070,1383,93,0.160184427753402,0.0869158878504673,8794,803,4247,295
"1157","Mexico",126200000,2020-05-05,24905,2271,13447,0,1434,117,0.168885253216331,Inf,9376,837,4166,299
"1158","Mexico",126200000,2020-05-06,26025,2507,16810,3363,1120,236,0.14913741820345,0.0701754385964912,9273,938,3937,446
"1159","Mexico",126200000,2020-05-07,27634,2704,17781,971,1609,197,0.152072436870817,0.202883625128733,9835,972,4163,550
"1160","Mexico",126200000,2020-05-08,29616,2961,17781,0,1982,257,0.166526067150329,Inf,10392,1102,4711,690
"1161","Mexico",126200000,2020-05-09,31522,3160,20314,2533,1906,199,0.155557743428178,0.0785629688116857,10783,1188,5497,653
"1162","Mexico",126200000,2020-05-10,33460,3353,21824,1510,1938,193,0.153638196480938,0.127814569536424,11372,1292,5826,649
"1163","Mexico",126200000,2020-05-11,35022,3465,21824,0,1562,112,0.158770161290323,Inf,11551,1311,5406,504
"1164","Mexico",126200000,2020-05-12,36327,3573,23100,1276,1305,108,0.154675324675325,0.0846394984326019,11422,1302,4805,413
"1165","Mexico",126200000,2020-05-13,38324,3926,25935,2835,1997,353,0.151378446115288,0.124514991181658,12299,1419,4864,573
"1166","Mexico",126200000,2020-05-14,40186,4220,26990,1055,1862,294,0.156354205261208,0.278672985781991,12552,1516,5164,755
"1167","Mexico",126200000,2020-05-15,42595,4477,28475,1485,2409,257,0.157225636523266,0.173063973063973,12979,1516,6268,904
"1168","Mexico",126200000,2020-05-16,45032,4767,30451,1976,2437,290,0.15654658303504,0.146761133603239,13510,1607,6708,841
"1169","Mexico",126200000,2020-05-17,47144,5045,31848,1397,2112,278,0.158408691283597,0.19899785254116,13684,1692,6958,825
"1170","Mexico",126200000,2020-05-18,49219,5177,33329,1481,2075,132,0.15533019292508,0.0891289669142471,14197,1712,6624,700
"1171","Mexico",126200000,2020-05-19,51633,5332,35388,2059,2414,155,0.150672544365322,0.0752792617775619,15306,1759,6601,565
"1172","Mexico",126200000,2020-05-20,54346,5666,37325,1937,2713,334,0.151801741460147,0.172431595250387,16022,1740,7202,621
"1173","Mexico",126200000,2020-05-21,56594,6090,38419,1094,2248,424,0.158515317941643,0.387568555758684,16408,1870,7375,913
"1174","Mexico",126200000,2020-05-22,59567,6510,40152,1733,2973,420,0.162133891213389,0.242354298903635,16972,2033,7934,1178
"1175","Mexico",126200000,2020-05-23,62527,6989,42191,2039,2960,479,0.165651442250717,0.234919077979402,17495,2222,8181,1323
"1176","Mexico",126200000,2020-05-24,65856,7179,44424,2233,3329,190,0.161601836844949,0.0850873264666368,18712,2134,9262,1089
"1177","Mexico",126200000,2020-05-25,68620,7394,46979,2555,2764,215,0.157389471891696,0.0841487279843444,19401,2217,9053,884
"1178","Mexico",126200000,2020-05-26,71105,7633,49452,2473,2485,239,0.154351694572515,0.0966437525272948,19472,2301,8578,644
"1179","Mexico",126200000,2020-05-27,74560,8134,51708,2256,3455,501,0.157306412934169,0.222074468085106,20214,2468,8704,955
"1180","Mexico",126200000,2020-05-28,78023,8597,53834,2126,3463,463,0.159694616784931,0.217779868297272,21429,2507,9403,1203
"1181","Mexico",126200000,2020-05-29,81400,9044,56041,2207,3377,447,0.161381845434593,0.202537381060263,21833,2534,10295,1411
"1182","Mexico",126200000,2020-05-30,84627,9415,59003,2962,3227,371,0.159568157551311,0.12525320729237,22100,2426,10067,1281
"1183","Mexico",126200000,2020-05-31,87512,9779,61247,2244,2885,364,0.15966496318187,0.162210338680927,21656,2600,9489,1182
"1184","Mexico",126200000,2020-06-01,90664,9930,63772,2525,3152,151,0.155710970331807,0.0598019801980198,22044,2536,9264,886
"1185","Mexico",126200000,2020-06-02,93435,10167,66965,3193,2771,237,0.151825580527141,0.0742248668963357,22330,2534,8808,752
"1186","Mexico",126200000,2020-06-03,97326,10637,69749,2784,3891,470,0.152503978551664,0.16882183908046,22766,2503,9814,858
"1187","Mexico",126200000,2020-06-04,101238,11729,72680,2931,3912,1092,0.161378646119978,0.372569089048106,23215,3132,10574,1799
"1188","Mexico",126200000,2020-06-05,105680,12545,74758,2078,4442,816,0.167808127558255,0.392685274302214,24280,3501,12245,2378
"1189","Mexico",126200000,2020-06-06,110026,13170,77841,3083,4346,625,0.169191043280533,0.202724618877717,25399,3755,12700,2533
"1190","Mexico",126200000,2020-06-07,113619,13511,80830,2989,3593,341,0.167153284671533,0.114084978253597,26107,3732,12381,1782
"1191","Mexico",126200000,2020-06-08,117103,13699,83775,2945,3484,188,0.163521336914354,0.0638370118845501,26439,3769,11423,1154
"1192","Mexico",126200000,2020-06-09,120102,14053,87633,3858,2999,354,0.160361964100282,0.0917573872472784,26667,3886,10076,883
"1193","Mexico",126200000,2020-06-10,124301,14649,90748,3115,4199,596,0.161425045180059,0.191332263242376,26975,4012,10682,1138
"1194","Mexico",126200000,2020-06-11,129184,15357,93930,3182,4883,708,0.163494091344618,0.222501571338781,27946,3628,12081,1658
"1195","Mexico",126200000,2020-06-12,133974,15944,97198,3268,4790,587,0.164036297043149,0.179620563035496,28294,3399,13872,1891
"1196","Mexico",126200000,2020-06-13,139196,16448,100876,3678,5222,504,0.163051667393632,0.137030995106036,29170,3278,14895,1799
"1197","Mexico",126200000,2020-06-14,142690,16872,104078,3202,3494,424,0.162109187340264,0.132417239225484,29071,3361,13506,1515
"1198","Mexico",126200000,2020-06-15,146837,17141,107298,3220,4147,269,0.159751346716621,0.0835403726708075,29734,3442,12863,1197
"1199","Mexico",126200000,2020-06-16,150264,17580,112292,4994,3427,439,0.15655612154027,0.0879054865839007,30162,3527,11068,1132
"1200","Italy",60360000,2020-01-31,14,0,0,0,14,0,NA,NA,NA,NA,NA,NA
"1201","Italy",60360000,2020-02-07,42,0,0,0,28,0,NA,NA,NA,NA,NA,NA
"1202","Italy",60360000,2020-02-22,62,2,1,1,42,1,2,1,NA,NA,84,1
"1203","Italy",60360000,2020-02-23,155,3,2,1,93,1,1.5,1,NA,NA,163,2
"1204","Italy",60360000,2020-02-24,229,7,1,-1,74,4,7,-4,NA,NA,209,6
"1205","Italy",60360000,2020-02-25,322,10,1,0,93,3,10,Inf,NA,NA,260,8
"1206","Italy",60360000,2020-02-26,453,12,3,2,131,2,4,1,475,11,298,9
"1207","Italy",60360000,2020-02-27,655,17,45,42,202,5,0.377777777777778,0.119047619047619,663,16,426,10
"1208","Italy",60360000,2020-02-28,888,21,46,1,233,4,0.456521739130435,4,868,20,566,11
"1209","Italy",60360000,2020-02-29,1128,29,46,0,240,8,0.630434782608696,Inf,1066,27,675,17
"1210","Italy",60360000,2020-03-01,1694,34,83,37,566,5,0.409638554216867,0.135135135135135,1539,31,1039,17
"1211","Italy",60360000,2020-03-02,2036,52,149,66,342,18,0.348993288590604,0.272727272727273,1807,45,1148,31
"1212","Italy",60360000,2020-03-03,2502,79,160,11,466,27,0.49375,2.45454545454545,2180,69,1374,50
"1213","Italy",60360000,2020-03-04,3089,107,276,116,587,28,0.38768115942029,0.241379310344828,2636,95,1395,73
"1214","Italy",60360000,2020-03-05,3858,148,414,138,769,41,0.357487922705314,0.297101449275362,3203,131,1822,96
"1215","Italy",60360000,2020-03-06,4636,197,523,109,778,49,0.376673040152964,0.44954128440367,3748,176,2134,118
"1216","Italy",60360000,2020-03-07,5883,233,589,66,1247,36,0.395585738539898,0.545454545454545,4755,204,2794,126
"1217","Italy",60360000,2020-03-08,7375,366,622,33,1492,133,0.588424437299035,4.03030303030303,5681,332,3517,218
"1218","Italy",60360000,2020-03-09,9172,463,724,102,1797,97,0.639502762430939,0.950980392156863,7136,411,4536,266
"1219","Italy",60360000,2020-03-10,10149,631,724,0,977,168,0.871546961325967,Inf,7647,552,4266,398
"1220","Italy",60360000,2020-03-11,42584,2920,3529,2805,2313,196,0.827429866817795,0.816042780748663,9373,720,5087,461
"1221","Italy",60360000,2020-03-14,45904,3250,4301,772,3320,330,0.755638223668914,0.427461139896373,11924,1009,6610,694
"1222","Italy",60360000,2020-03-17,31506,2503,2941,192,3526,345,0.851071064263856,1.796875,14672,1305,9159,871
"1223","Italy",60360000,2020-03-18,35713,2978,4025,1084,4207,475,0.739875776397516,0.438191881918819,17632,1744,11053,1150
"1224","Italy",60360000,2020-03-19,41035,3405,4440,415,5322,427,0.766891891891892,1.0289156626506,21462,2038,13055,1247
"1225","Italy",60360000,2020-03-20,47021,4032,4440,0,5986,627,0.908108108108108,Inf,25651,2568,15515,1529
"1226","Italy",60360000,2020-03-21,53578,4825,6072,1632,6557,793,0.794631093544137,0.485906862745098,31231,3193,17865,1847
"1227","Italy",60360000,2020-03-22,59138,5476,7024,952,5560,651,0.779612756264237,0.683823529411765,34478,3648,18103,2071
"1228","Italy",60360000,2020-03-23,63927,6077,7432,408,4789,601,0.817680301399354,1.47303921568627,35947,3919,16906,2045
"1229","Italy",60360000,2020-03-24,69176,6820,8326,894,5249,743,0.819120826327168,0.831096196868009,37670,4317,15598,1995
"1230","Italy",60360000,2020-03-25,74386,7503,9362,1036,5210,683,0.801431318094424,0.659266409266409,38673,4525,15248,2027
"1231","Italy",60360000,2020-03-26,80589,8215,10361,999,6203,712,0.79287713541164,0.712712712712713,39554,4810,16662,2138
"1232","Italy",60360000,2020-03-27,86498,9134,10950,589,5909,919,0.834155251141553,1.56027164685908,39477,5102,17322,2314
"1233","Italy",60360000,2020-03-31,105792,12428,15729,4779,19294,3294,0.790132875580139,0.689265536723164,52214,7603,31406,4925
"1234","Italy",60360000,2020-04-01,110574,13155,16847,1118,4782,727,0.780851190122871,0.650268336314848,51436,7679,29985,4940
"1235","Italy",60360000,2020-04-03,119827,14681,19758,2911,9253,1526,0.743040793602591,0.524218481621436,55900,8604,33329,5547
"1236","Italy",60360000,2020-04-05,128948,15887,21815,2057,9121,1206,0.728260371304149,0.586290714632961,59772,9067,23156,3459
"1237","Italy",60360000,2020-04-07,135586,17127,24392,2577,6638,1240,0.702156444735979,0.481179666278619,61200,9624,25012,3972
"1238","Italy",60360000,2020-04-08,139422,17669,26491,2099,3836,542,0.666981238911328,0.258218199142449,58833,9454,19595,2988
"1239","Italy",60360000,2020-04-09,143626,18279,28470,1979,4204,610,0.64204425711275,0.308236483072259,57128,9145,14678,2392
"1240","Italy",60360000,2020-04-10,147577,18849,30455,1985,3951,570,0.618913150549992,0.287153652392947,41785,6421,11991,1722
"1241","Italy",60360000,2020-04-11,152271,19468,32534,2079,4694,619,0.598389377266859,0.297739297739298,41697,6313,12849,1799
"1242","Italy",60360000,2020-04-12,156363,19899,34211,1677,4092,431,0.58165502323814,0.257006559332141,36536,5218,12737,1620
"1243","Italy",60360000,2020-04-13,159516,20465,35435,1224,3153,566,0.577536334132919,0.462418300653595,30568,4578,11939,1616
"1244","Italy",60360000,2020-04-14,162488,21067,37130,1695,2972,602,0.567384863991382,0.355162241887906,26902,3940,10217,1599
"1245","Italy",60360000,2020-04-15,165155,21645,38092,962,2667,578,0.568229549511708,0.600831600831601,25733,3976,8792,1746
"1246","Italy",60360000,2020-04-16,168941,22170,40164,2072,3786,525,0.551986853899014,0.253378378378378,25315,3891,9425,1705
"1247","Italy",60360000,2020-04-17,172434,22745,42727,2563,3493,575,0.532333185105437,0.224346468981662,24857,3896,9946,1678
"1248","Italy",60360000,2020-04-18,175925,23227,44927,2200,3491,482,0.516994235092483,0.219090909090909,23654,3759,10770,1582
"1249","Italy",60360000,2020-04-19,178972,23660,47055,2128,3047,433,0.50281585378812,0.203477443609023,22609,3761,10031,1490
"1250","Italy",60360000,2020-04-20,181228,24114,48877,1822,2256,454,0.493360885488062,0.249176728869374,21712,3649,8794,1369
"1251","Italy",60360000,2020-04-21,183957,24648,51600,2723,2729,534,0.477674418604651,0.196107234667646,21469,3581,8032,1421
"1252","Italy",60360000,2020-04-22,187327,25085,54543,2943,3370,437,0.459912362722989,0.148487937478763,22172,3440,8355,1425
"1253","Italy",60360000,2020-04-24,189973,25549,57576,3033,2646,464,0.443743921078227,0.152983844378503,21032,3379,8745,1435
"1254","Italy",60360000,2020-04-25,192994,25969,60498,2922,3021,420,0.429253859631723,0.143737166324435,20560,3224,9037,1321
"1255","Italy",60360000,2020-04-26,195351,26384,63120,2622,2357,415,0.417997465145754,0.158276125095347,19426,3157,8024,1299
"1256","Italy",60360000,2020-04-27,197675,26644,64928,1808,2324,260,0.410362247412518,0.143805309734513,18703,2984,7702,1095
"1257","Italy",60360000,2020-04-28,199414,26977,66624,1696,1739,333,0.404914145052834,0.196344339622642,18186,2863,6420,1008
"1258","Italy",60360000,2020-04-29,201505,27359,68941,2317,2091,382,0.39684657895882,0.164868364264135,17548,2711,6154,975
"1259","Italy",60360000,2020-04-30,203591,27682,71252,2311,2086,323,0.38850839274687,0.139766334919948,16264,2597,5916,1038
"1260","Italy",60360000,2020-05-01,205463,27967,75945,4693,1872,285,0.368253341233788,0.0607287449392713,15490,2418,6049,990
"1261","Italy",60360000,2020-05-02,207428,28236,78249,2304,1965,269,0.360848061956063,0.116753472222222,14434,2267,5923,877
"1262","Italy",60360000,2020-05-03,209328,28710,79914,1665,1900,474,0.359261205796231,0.284684684684685,13977,2326,5737,1028
"1263","Italy",60360000,2020-05-04,210717,28884,81654,1740,1389,174,0.353736497905798,0.1,13042,2240,5254,917
"1264","Italy",60360000,2020-05-05,211938,29079,82879,1225,1221,195,0.350860893591863,0.159183673469388,12524,2102,4510,843
"1265","Italy",60360000,2020-05-06,213013,29315,85231,2352,1075,236,0.343947624690547,0.100340136054422,11508,1956,3685,605
"1266","Italy",60360000,2020-05-07,214457,29684,93245,8014,1444,369,0.318344147139257,0.0460444222610432,10866,2002,3740,800
"1267","Italy",60360000,2020-05-08,215858,29958,96276,3031,1401,274,0.31116789230961,0.0903992081821181,10395,1991,3920,879
"1268","Italy",60360000,2020-05-09,217185,30201,99023,2747,1327,243,0.304989749856094,0.0884601383327266,9757,1965,4172,886
"1269","Italy",60360000,2020-05-10,218268,30395,103031,4008,1083,194,0.295008298473275,0.0484031936127745,8940,1685,3811,711
"1270","Italy",60360000,2020-05-11,219070,30560,105186,2155,802,165,0.290532960660164,0.0765661252900232,8353,1676,3212,602
"1271","Italy",60360000,2020-05-12,219814,30739,106587,1401,744,179,0.288393518909435,0.127765881513205,7876,1660,2629,538
"1272","Italy",60360000,2020-05-13,221216,30911,109039,2452,1402,172,0.283485725290951,0.0701468189233279,8203,1596,2948,516
"1273","Italy",60360000,2020-05-14,222104,31106,112541,3502,888,195,0.276397046409753,0.0556824671616219,7647,1422,3034,546
"1274","Italy",60360000,2020-05-15,223096,31368,115288,2747,992,262,0.272083824856013,0.095376774663269,7238,1410,3282,629
"1275","Italy",60360000,2020-05-16,223885,31610,120205,4917,789,242,0.262967430639324,0.0492170022371365,6700,1409,2669,699
"1276","Italy",60360000,2020-05-17,224760,31763,122810,2605,875,153,0.258635290285807,0.0587332053742802,6492,1368,2656,657
"1277","Italy",60360000,2020-05-18,225435,31908,125176,2366,675,145,0.254905093628172,0.0612848689771767,6365,1348,2339,540
"1278","Italy",60360000,2020-05-19,225886,32007,127326,2150,451,99,0.251378351632817,0.046046511627907,6072,1268,2001,397
"1279","Italy",60360000,2020-05-20,226699,32169,129401,2075,813,162,0.248599315306682,0.0780722891566265,5483,1258,1939,406
"1280","Italy",60360000,2020-05-21,227364,32330,132282,2881,665,161,0.244402110642415,0.0558833738285318,5260,1224,1929,422
"1281","Italy",60360000,2020-05-22,228006,32486,134560,2278,642,156,0.241423900118906,0.0684811237928007,4910,1118,2120,479
"1282","Italy",60360000,2020-05-23,228658,32616,136720,2160,652,130,0.238560561732007,0.0601851851851852,4773,1006,1959,447
"1283","Italy",60360000,2020-05-24,229327,32735,138840,2120,669,119,0.235774992797465,0.0561320754716981,4567,972,1963,405
"1284","Italy",60360000,2020-05-25,229858,32785,140479,1639,531,50,0.233380078161149,0.0305064063453325,4423,877,1852,299
"1285","Italy",60360000,2020-05-26,230158,32877,141981,1502,300,92,0.231559152280939,0.0612516644474035,4272,870,1500,261
"1286","Italy",60360000,2020-05-27,230555,32955,144658,2677,397,78,0.227813186965118,0.0291370937616735,3856,786,1228,220
"1287","Italy",60360000,2020-05-28,231139,33072,147101,2443,584,117,0.224825120155539,0.0478919361440851,3775,742,1281,287
"1288","Italy",60360000,2020-05-29,231732,33142,150604,3503,593,70,0.220060556160527,0.0199828718241507,3726,656,1574,265
"1289","Italy",60360000,2020-05-30,232248,33229,152844,2240,516,87,0.21740467404674,0.0388392857142857,3590,613,1693,274
"1290","Italy",60360000,2020-05-31,232664,33340,155633,2789,416,111,0.214221919515784,0.0397992111868053,3337,605,1525,268
"1291","Italy",60360000,2020-06-01,232997,33415,157507,1874,333,75,0.212149301300895,0.0400213447171825,3139,630,1265,273
"1292","Italy",60360000,2020-06-02,233197,33475,158355,848,200,60,0.211392125288118,0.0707547169811321,3039,598,949,246
"1293","Italy",60360000,2020-06-03,233515,33530,160092,1737,318,55,0.209442070809285,0.0316637881404721,2960,575,851,190
"1294","Italy",60360000,2020-06-04,233836,33601,160938,846,321,71,0.208782263977432,0.0839243498817967,2697,529,839,186
"1295","Italy",60360000,2020-06-05,234013,33689,161895,957,177,88,0.208091664350351,0.0919540229885057,2281,547,816,214
"1296","Italy",60360000,2020-06-06,234531,33774,163781,1886,518,85,0.206214396053266,0.0450689289501591,2283,545,1016,244
"1297","Italy",60360000,2020-06-07,234801,33846,165078,1297,270,72,0.205030349289427,0.0555127216653816,2137,506,965,245
"1298","Italy",60360000,2020-06-08,234998,33899,165837,759,197,53,0.204411560749411,0.069828722002635,2001,484,985,210
"1299","Italy",60360000,2020-06-09,235278,33964,166584,747,280,65,0.203885127023003,0.0870147255689424,2081,489,747,190
"1300","Italy",60360000,2020-06-10,235561,34043,168646,2062,283,79,0.201860702299491,0.0383123181377304,2046,513,760,197
"1301","Italy",60360000,2020-06-11,235763,34114,169939,1293,202,71,0.200742619410494,0.0549110595514308,1927,513,765,215
"1302","Italy",60360000,2020-06-12,236142,34167,171338,1399,379,53,0.199412856459163,0.0378842030021444,2129,478,864,203
"1303","Italy",60360000,2020-06-13,236305,34223,173085,1747,163,56,0.197723661784672,0.0320549513451631,1774,449,744,180
"1304","Italy",60360000,2020-06-14,236651,34301,174865,1780,346,78,0.19615703542733,0.0438202247191011,1850,455,888,187
"1305","Italy",60360000,2020-06-15,236989,34345,176370,1505,338,44,0.194732664285309,0.0292358803986711,1991,446,847,178
"1306","Italy",60360000,2020-06-16,237290,34371,177010,640,301,26,0.194175470312412,0.040625,2012,407,985,148
