datetest,confirmed_infections,deaths_mean,State,StateAbr,confirmed_infectionsnz,deaths_mnnz,totCases,totDeaths,mean_7,death_7,mean_3,death_3,Population
2020-05-31,1343,60,Illinois,IL,1343,60,120260,5390,9956,534,4427,204,12823860
2020-06-01,974,22,Illinois,IL,974,22,121234,5412,9217,527,3779,142,12823860
2020-06-02,1614,113,Illinois,IL,1614,113,122848,5525,9653,602,3931,195,12823860
2020-06-03,982,96,Illinois,IL,982,96,123830,5621,9524,538,3570,231,12823860
2020-06-04,929,115,Illinois,IL,929,115,124759,5736,8926,550,3525,324,12823860
2020-06-05,1156,59,Illinois,IL,1156,59,125915,5795,8460,525,3067,270,12823860
2020-06-06,975,69,Illinois,IL,975,69,126890,5864,7973,534,3060,243,12823860
2020-06-07,867,40,Illinois,IL,867,40,127757,5904,7497,514,2998,168,12823860
2020-06-08,658,20,Illinois,IL,658,20,128415,5924,7181,512,2500,129,12823860
2020-06-09,797,94,Illinois,IL,797,94,129212,6018,6364,493,2322,154,12823860
2020-06-10,625,77,Illinois,IL,625,77,129837,6095,6007,474,2080,191,12823860
2020-06-11,766,90,Illinois,IL,766,90,130603,6185,5844,449,2188,261,12823860
2020-06-12,595,75,Illinois,IL,595,75,131198,6260,5283,465,1986,242,12823860
2020-06-13,673,29,Illinois,IL,673,29,131871,6289,4981,425,2034,194,12823860
2020-06-14,672,19,Illinois,IL,672,19,132543,6308,4786,404,1940,123,12823860
2020-06-15,473,18,Illinois,IL,473,18,133016,6326,4601,402,1818,66,12823860
2020-06-16,623,72,Illinois,IL,623,72,133639,6398,4427,380,1768,109,12823860
2020-06-17,546,87,Illinois,IL,546,87,134185,6485,4348,390,1642,177,12823860
2020-06-18,593,52,Illinois,IL,593,52,134778,6537,4175,352,1762,211,12823860
2020-06-19,692,43,Illinois,IL,692,43,135470,6580,4272,320,1831,182,12823860
2020-06-20,634,45,Illinois,IL,634,45,136104,6625,4233,336,1919,140,12823860
2020-06-21,658,22,Illinois,IL,658,22,136762,6647,4219,339,1984,110,12823860
2020-06-22,462,24,Illinois,IL,462,24,137224,6671,4208,345,1754,91,12823860
2020-06-23,601,36,Illinois,IL,601,36,137825,6707,4186,309,1721,82,12823860
2020-06-24,715,63,Illinois,IL,715,63,138540,6770,4355,285,1778,123,12823860
2020-06-25,894,40,Illinois,IL,894,40,139434,6810,4656,273,2210,139,12823860
2020-06-26,857,37,Illinois,IL,857,37,140291,6847,4821,267,2466,140,12823860
2020-06-27,786,26,Illinois,IL,786,26,141077,6873,4973,248,2537,103,12823860
2020-06-28,646,15,Illinois,IL,646,15,141723,6888,4961,241,2289,78,12823860
2020-06-29,738,14,Illinois,IL,738,14,142461,6902,5237,231,2170,55,12823860
2020-06-30,724,21,Illinois,IL,724,21,143185,6923,5360,216,2108,50,12823860
2020-07-01,828,28,Illinois,IL,828,28,144013,6951,5473,181,2290,63,12823860
2020-01-22,NA,NA,New Jersey,NJ,0,0,0,0,NA,NA,NA,NA,8793888
2020-01-23,NA,NA,New Jersey,NJ,0,0,0,0,NA,NA,NA,NA,8793888
2020-01-24,NA,NA,New Jersey,NJ,0,0,0,0,NA,NA,0,0,8793888
2020-01-25,NA,NA,New Jersey,NJ,0,0,0,0,NA,NA,0,0,8793888
2020-01-26,NA,NA,New Jersey,NJ,0,0,0,0,NA,NA,0,0,8793888
2020-01-27,NA,NA,New Jersey,NJ,0,0,0,0,NA,NA,0,0,8793888
2020-01-28,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-01-29,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-01-30,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-01-31,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-02-01,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-02-02,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-02-03,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-02-04,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-02-05,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-02-06,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-02-07,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-02-08,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-02-09,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-02-10,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-02-11,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-02-12,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-02-13,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-02-14,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-02-15,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-02-16,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-02-17,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-02-18,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-02-19,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-02-20,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-02-21,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-02-22,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-02-23,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-02-24,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-02-25,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-02-26,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-02-27,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-02-28,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-02-29,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-03-01,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-03-02,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-03-03,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-03-04,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-03-05,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-03-06,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-03-07,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-03-08,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-03-09,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-03-10,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-03-11,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-03-12,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-03-13,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-03-14,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-03-15,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-03-16,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-03-17,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-03-18,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-03-19,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-03-20,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-03-21,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-03-22,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-03-23,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-03-24,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-03-25,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-03-26,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-03-27,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-03-28,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-03-29,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-03-30,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-03-31,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-04-01,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-04-02,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-04-03,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-04-04,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-04-05,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-04-06,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-04-07,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-04-08,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-04-09,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-04-10,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-04-11,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-04-12,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-04-13,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-04-14,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-04-15,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-04-16,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-04-17,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-04-18,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-04-19,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-04-20,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-04-21,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-04-22,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-04-23,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-04-24,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-04-25,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-04-26,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-04-27,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-04-28,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-04-29,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-04-30,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-05-01,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-05-02,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-05-03,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-05-04,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-05-05,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-05-06,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-05-07,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-05-08,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-05-09,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-05-10,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-05-11,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-05-12,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-05-13,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-05-14,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-05-15,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-05-16,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-05-17,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-05-18,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-05-19,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-05-20,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-05-21,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-05-22,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-05-23,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-05-24,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-05-25,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-05-26,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-05-27,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-05-28,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-05-29,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-05-30,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-05-31,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-06-01,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-06-02,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-06-03,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-06-04,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-06-05,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-06-06,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-06-07,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-06-08,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-06-09,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-06-10,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-06-11,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-06-12,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-06-13,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-06-14,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-06-15,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-06-16,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-06-17,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-06-18,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-06-19,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-06-20,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-06-21,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-06-22,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-06-23,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-06-24,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-06-25,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-06-26,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-06-27,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-06-28,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-06-29,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-06-30,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-07-01,NA,NA,New Jersey,NJ,0,0,0,0,0,0,0,0,8793888
2020-01-22,NA,NA,North Carolina,NC,0,0,0,0,NA,NA,NA,NA,9544249
2020-01-23,NA,NA,North Carolina,NC,0,0,0,0,NA,NA,NA,NA,9544249
2020-01-24,NA,NA,North Carolina,NC,0,0,0,0,NA,NA,0,0,9544249
2020-01-25,NA,NA,North Carolina,NC,0,0,0,0,NA,NA,0,0,9544249
2020-01-26,NA,NA,North Carolina,NC,0,0,0,0,NA,NA,0,0,9544249
2020-01-27,NA,NA,North Carolina,NC,0,0,0,0,NA,NA,0,0,9544249
2020-01-28,NA,NA,North Carolina,NC,0,0,0,0,0,0,0,0,9544249
2020-01-29,NA,NA,North Carolina,NC,0,0,0,0,0,0,0,0,9544249
2020-01-30,NA,NA,North Carolina,NC,0,0,0,0,0,0,0,0,9544249
2020-01-31,NA,NA,North Carolina,NC,0,0,0,0,0,0,0,0,9544249
2020-02-01,NA,NA,North Carolina,NC,0,0,0,0,0,0,0,0,9544249
2020-02-02,NA,NA,North Carolina,NC,0,0,0,0,0,0,0,0,9544249
2020-02-03,NA,NA,North Carolina,NC,0,0,0,0,0,0,0,0,9544249
2020-02-04,NA,NA,North Carolina,NC,0,0,0,0,0,0,0,0,9544249
2020-02-05,NA,NA,North Carolina,NC,0,0,0,0,0,0,0,0,9544249
2020-02-06,NA,NA,North Carolina,NC,0,0,0,0,0,0,0,0,9544249
2020-02-07,NA,NA,North Carolina,NC,0,0,0,0,0,0,0,0,9544249
2020-02-08,NA,NA,North Carolina,NC,0,0,0,0,0,0,0,0,9544249
2020-02-09,NA,NA,North Carolina,NC,0,0,0,0,0,0,0,0,9544249
2020-02-10,NA,NA,North Carolina,NC,0,0,0,0,0,0,0,0,9544249
2020-02-11,NA,NA,North Carolina,NC,0,0,0,0,0,0,0,0,9544249
2020-02-12,NA,NA,North Carolina,NC,0,0,0,0,0,0,0,0,9544249
2020-02-13,NA,NA,North Carolina,NC,0,0,0,0,0,0,0,0,9544249
2020-02-14,NA,NA,North Carolina,NC,0,0,0,0,0,0,0,0,9544249
2020-02-15,NA,NA,North Carolina,NC,0,0,0,0,0,0,0,0,9544249
2020-02-16,NA,NA,North Carolina,NC,0,0,0,0,0,0,0,0,9544249
2020-02-17,NA,NA,North Carolina,NC,0,0,0,0,0,0,0,0,9544249
2020-02-18,NA,NA,North Carolina,NC,0,0,0,0,0,0,0,0,9544249
2020-02-19,NA,NA,North Carolina,NC,0,0,0,0,0,0,0,0,9544249
2020-02-20,NA,NA,North Carolina,NC,0,0,0,0,0,0,0,0,9544249
2020-02-21,NA,NA,North Carolina,NC,0,0,0,0,0,0,0,0,9544249
2020-02-22,NA,NA,North Carolina,NC,0,0,0,0,0,0,0,0,9544249
2020-02-23,NA,NA,North Carolina,NC,0,0,0,0,0,0,0,0,9544249
2020-02-24,NA,NA,North Carolina,NC,0,0,0,0,0,0,0,0,9544249
2020-02-25,NA,NA,North Carolina,NC,0,0,0,0,0,0,0,0,9544249
2020-02-26,NA,NA,North Carolina,NC,0,0,0,0,0,0,0,0,9544249
2020-02-27,NA,NA,North Carolina,NC,0,0,0,0,0,0,0,0,9544249
2020-02-28,NA,NA,North Carolina,NC,0,0,0,0,0,0,0,0,9544249
2020-02-29,NA,NA,North Carolina,NC,0,0,0,0,0,0,0,0,9544249
2020-03-01,NA,NA,North Carolina,NC,0,0,0,0,0,0,0,0,9544249
2020-03-02,NA,NA,North Carolina,NC,0,0,0,0,0,0,0,0,9544249
2020-03-03,NA,NA,North Carolina,NC,0,0,0,0,0,0,0,0,9544249
2020-03-04,NA,NA,North Carolina,NC,0,0,0,0,0,0,0,0,9544249
2020-03-05,NA,NA,North Carolina,NC,0,0,0,0,0,0,0,0,9544249
2020-03-06,NA,NA,North Carolina,NC,0,0,0,0,0,0,0,0,9544249
2020-03-07,NA,NA,North Carolina,NC,0,0,0,0,0,0,0,0,9544249
2020-03-08,NA,NA,North Carolina,NC,0,0,0,0,0,0,0,0,9544249
2020-03-09,NA,NA,North Carolina,NC,0,0,0,0,0,0,0,0,9544249
2020-03-10,NA,NA,North Carolina,NC,0,0,0,0,0,0,0,0,9544249
2020-03-11,NA,NA,North Carolina,NC,0,0,0,0,0,0,0,0,9544249
2020-03-12,NA,NA,North Carolina,NC,0,0,0,0,0,0,0,0,9544249
2020-03-13,NA,NA,North Carolina,NC,0,0,0,0,0,0,0,0,9544249
2020-03-14,NA,NA,North Carolina,NC,0,0,0,0,0,0,0,0,9544249
2020-03-15,NA,NA,North Carolina,NC,0,0,0,0,0,0,0,0,9544249
2020-03-16,NA,NA,North Carolina,NC,0,0,0,0,0,0,0,0,9544249
2020-03-17,NA,NA,North Carolina,NC,0,0,0,0,0,0,0,0,9544249
2020-03-18,NA,NA,North Carolina,NC,0,0,0,0,0,0,0,0,9544249
2020-03-19,NA,NA,North Carolina,NC,0,0,0,0,0,0,0,0,9544249
2020-03-20,NA,NA,North Carolina,NC,0,0,0,0,0,0,0,0,9544249
2020-03-21,NA,NA,North Carolina,NC,0,0,0,0,0,0,0,0,9544249
2020-03-22,NA,NA,North Carolina,NC,0,0,0,0,0,0,0,0,9544249
2020-03-23,NA,NA,North Carolina,NC,0,0,0,0,0,0,0,0,9544249
2020-03-24,NA,NA,North Carolina,NC,0,0,0,0,0,0,0,0,9544249
2020-03-25,NA,NA,North Carolina,NC,0,0,0,0,0,0,0,0,9544249
2020-03-26,NA,NA,North Carolina,NC,0,0,0,0,0,0,0,0,9544249
2020-03-27,NA,NA,North Carolina,NC,0,0,0,0,0,0,0,0,9544249
2020-03-28,NA,NA,North Carolina,NC,0,0,0,0,0,0,0,0,9544249
2020-03-29,NA,NA,North Carolina,NC,0,0,0,0,0,0,0,0,9544249
2020-03-30,NA,NA,North Carolina,NC,0,0,0,0,0,0,0,0,9544249
2020-03-31,NA,NA,North Carolina,NC,0,0,0,0,0,0,0,0,9544249
2020-04-01,NA,NA,North Carolina,NC,0,0,0,0,0,0,0,0,9544249
2020-04-02,NA,NA,North Carolina,NC,0,0,0,0,0,0,0,0,9544249
2020-04-03,NA,NA,North Carolina,NC,0,0,0,0,0,0,0,0,9544249
2020-04-04,NA,NA,North Carolina,NC,0,0,0,0,0,0,0,0,9544249
2020-04-05,NA,NA,North Carolina,NC,0,0,0,0,0,0,0,0,9544249
2020-04-06,NA,NA,North Carolina,NC,0,0,0,0,0,0,0,0,9544249
2020-04-07,NA,NA,North Carolina,NC,0,0,0,0,0,0,0,0,9544249
2020-04-08,NA,NA,North Carolina,NC,0,0,0,0,0,0,0,0,9544249
2020-04-09,NA,NA,North Carolina,NC,0,0,0,0,0,0,0,0,9544249
2020-04-10,NA,NA,North Carolina,NC,0,0,0,0,0,0,0,0,9544249
2020-04-11,NA,NA,North Carolina,NC,0,0,0,0,0,0,0,0,9544249
2020-04-12,NA,NA,North Carolina,NC,0,0,0,0,0,0,0,0,9544249
2020-04-13,NA,NA,North Carolina,NC,0,0,0,0,0,0,0,0,9544249
2020-04-14,NA,NA,North Carolina,NC,0,0,0,0,0,0,0,0,9544249
2020-04-15,NA,NA,North Carolina,NC,0,0,0,0,0,0,0,0,9544249
2020-04-16,NA,NA,North Carolina,NC,0,0,0,0,0,0,0,0,9544249
2020-04-17,NA,NA,North Carolina,NC,0,0,0,0,0,0,0,0,9544249
2020-04-18,NA,NA,North Carolina,NC,0,0,0,0,0,0,0,0,9544249
2020-04-19,NA,NA,North Carolina,NC,0,0,0,0,0,0,0,0,9544249
2020-04-20,NA,NA,North Carolina,NC,0,0,0,0,0,0,0,0,9544249
2020-04-21,NA,NA,North Carolina,NC,0,0,0,0,0,0,0,0,9544249
2020-04-22,NA,NA,North Carolina,NC,0,0,0,0,0,0,0,0,9544249
2020-04-23,NA,NA,North Carolina,NC,0,0,0,0,0,0,0,0,9544249
2020-04-24,NA,NA,North Carolina,NC,0,0,0,0,0,0,0,0,9544249
2020-04-25,NA,NA,North Carolina,NC,0,0,0,0,0,0,0,0,9544249
2020-04-26,NA,NA,North Carolina,NC,0,0,0,0,0,0,0,0,9544249
2020-04-27,NA,NA,North Carolina,NC,0,0,0,0,0,0,0,0,9544249
2020-04-28,NA,NA,North Carolina,NC,0,0,0,0,0,0,0,0,9544249
2020-04-29,NA,NA,North Carolina,NC,0,0,0,0,0,0,0,0,9544249
2020-04-30,NA,NA,North Carolina,NC,0,0,0,0,0,0,0,0,9544249
2020-05-01,NA,NA,North Carolina,NC,0,0,0,0,0,0,0,0,9544249
2020-05-02,NA,NA,North Carolina,NC,0,0,0,0,0,0,0,0,9544249
2020-05-03,NA,NA,North Carolina,NC,0,0,0,0,0,0,0,0,9544249
2020-05-04,NA,NA,North Carolina,NC,0,0,0,0,0,0,0,0,9544249
2020-05-05,NA,NA,North Carolina,NC,0,0,0,0,0,0,0,0,9544249
2020-05-06,NA,NA,North Carolina,NC,0,0,0,0,0,0,0,0,9544249
2020-05-07,NA,NA,North Carolina,NC,0,0,0,0,0,0,0,0,9544249
2020-05-08,NA,NA,North Carolina,NC,0,0,0,0,0,0,0,0,9544249
2020-05-09,NA,NA,North Carolina,NC,0,0,0,0,0,0,0,0,9544249
2020-05-10,NA,NA,North Carolina,NC,0,0,0,0,0,0,0,0,9544249
2020-05-11,NA,NA,North Carolina,NC,0,0,0,0,0,0,0,0,9544249
2020-05-12,NA,NA,North Carolina,NC,0,0,0,0,0,0,0,0,9544249
2020-05-13,NA,NA,North Carolina,NC,0,0,0,0,0,0,0,0,9544249
2020-05-14,NA,NA,North Carolina,NC,0,0,0,0,0,0,0,0,9544249
2020-05-15,NA,NA,North Carolina,NC,0,0,0,0,0,0,0,0,9544249
2020-05-16,NA,NA,North Carolina,NC,0,0,0,0,0,0,0,0,9544249
2020-05-17,NA,NA,North Carolina,NC,0,0,0,0,0,0,0,0,9544249
2020-05-18,NA,NA,North Carolina,NC,0,0,0,0,0,0,0,0,9544249
2020-05-19,NA,NA,North Carolina,NC,0,0,0,0,0,0,0,0,9544249
2020-05-20,NA,NA,North Carolina,NC,0,0,0,0,0,0,0,0,9544249
2020-05-21,NA,NA,North Carolina,NC,0,0,0,0,0,0,0,0,9544249
2020-05-22,NA,NA,North Carolina,NC,0,0,0,0,0,0,0,0,9544249
2020-05-23,NA,NA,North Carolina,NC,0,0,0,0,0,0,0,0,9544249
2020-05-24,NA,NA,North Carolina,NC,0,0,0,0,0,0,0,0,9544249
2020-05-25,NA,NA,North Carolina,NC,0,0,0,0,0,0,0,0,9544249
2020-05-26,NA,NA,North Carolina,NC,0,0,0,0,0,0,0,0,9544249
2020-05-27,NA,NA,North Carolina,NC,0,0,0,0,0,0,0,0,9544249
2020-05-28,NA,NA,North Carolina,NC,0,0,0,0,0,0,0,0,9544249
2020-05-29,NA,NA,North Carolina,NC,0,0,0,0,0,0,0,0,9544249
2020-05-30,NA,NA,North Carolina,NC,0,0,0,0,0,0,0,0,9544249
2020-05-31,NA,NA,North Carolina,NC,0,0,0,0,0,0,0,0,9544249
